numba,python,reduction_percent,repeat,saved_seconds,speedup
209.34921770000074,277.70057830000223,24.61333030648606,0,68.3513606000015,1.3264944638959655
216.02752650000184,296.0899967000005,27.039910531363965,1,80.06247019999864,1.3706123543473427
218.59599510000044,291.29850219999935,24.958077899790542,2,72.70250709999891,1.3325884679028082
